assessment_id,student_id,educator_id,subject,domain,score,assessment_date,assessment_period,learning_objective_id,notes
88e4605a-b7ff-4019-bfc6-ce1871386e16,1e5e9811-861c-4dba-ac28-1f1b4b4fd2ab,12004d06-ea32-48b8-9c21-59c71fc535a7,physical,balance,3.5,2025-04-09,spring,e6a1c0f2-4077-4878-8d89-8afdd26bd104,
f86d76f3-ac2e-42f0-bf95-65de70dfb622,123a7f98-f20e-4fa3-846c-d5dd69071ece,48eb21ce-44e3-48cd-9b38-69e7c0552da9,physical,coordination,7.3,2024-06-28,spring,a701feff-dbd0-4bfd-898c-8730528912a3,Needs additional support with foundational concepts.
3b16c5b2-55d4-4f2f-b817-afe16ffa7ad4,6cd86ab6-e0a8-4621-a420-719cc96ff3aa,7714e24f-50ac-453d-8c33-627b88b9f5f4,literacy,writing,7.9,2025-05-08,spring,4f2d2728-5b0d-46d7-9cc3-d4b20b57c4ef,
74456adc-9133-4666-a75a-7aaf7baffd88,62f64ab7-0b27-4a07-8215-6c13a24e12b1,cfe7ab14-8764-4074-9f65-aa7d8e890983,social_emotional,cooperation,1.0,2024-05-19,spring,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,Shows creative problem-solving approaches.
7b75b3fb-a402-4a77-a137-726a04a967c1,c0a7ea37-0510-4d1c-a969-95314a988595,d2050269-15a0-4532-b71b-629fb9de5aa6,literacy,comprehension,4.1,2024-11-09,fall,9b80d9f5-d273-4104-86a1-cf55a50b17ba,Excellent progress in peer collaboration activities.
ca18c0fd-39a4-46c5-bf5e-49adf315865d,3119b32a-5204-460b-92d9-af4e815afea0,893d623c-2ca9-4d48-be91-69e3bb2b9c2a,math,measurement,7.5,2025-10-31,fall,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
e24c4ab6-fb44-49d4-97dc-7f6d740b736b,8dd9aeed-1b3c-4890-aa0b-525cff32fc21,e3d2fe14-cca9-4949-baaf-04eb0113c578,physical,coordination,6.5,2024-09-10,fall,91bd8234-3fef-4979-a060-ac24de79d368,
e0d30717-8d71-4e06-aaf2-5e06ca92745a,6351b3f8-c00a-4f34-935c-ef9166bc223c,4221b94e-10f4-4aa4-b624-7c4c39d67c60,social_emotional,self_regulation,4.7,2024-05-30,spring,f884af6e-be40-4ced-bd46-3702ef44fd7c,Demonstrates age-appropriate skill development.
acea0502-4125-4d99-b54f-3637e6bdd02b,2fb7a9ab-721c-4d37-90f7-b685a24a9a32,c3de8f36-741e-4a47-8a0a-752112ecf9f1,physical,fine_motor,3.6,2024-12-03,fall,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
3e5f441a-4801-4d19-a505-fe31edc8a15b,bce5a803-d90b-47cf-b4d3-da45b8ee00d4,b40034a2-072f-4ac7-b76c-e0f04e53338e,physical,fine_motor,8.4,2025-07-03,spring,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
6dd4d0bc-ebde-4597-ab04-9fdd7b50cd14,8ee13f17-1cf6-41bb-9aa5-ca8c21cf39f1,eb322172-9ba7-464d-9d10-2e50c48090f5,physical,balance,8.3,2025-12-10,fall,99851d62-61af-4077-9ba0-e8c8b480c1da,Consistent performance across multiple attempts.
62a6658a-0e96-4f17-849d-d85841f8e98f,dd94bdf2-dc4b-4d53-ae41-384a83914bb3,297ffae4-e5f8-4d98-b7e1-b460f3eaab8e,literacy,reading,5.7,2024-05-17,spring,9f43480c-5057-4725-b5af-9a7762dbea5b,
2ed83210-91d8-4b80-8fd1-2129552f6777,1ba29e19-6c59-4c32-9f4b-b2c5eab586bd,17fb546c-b32a-4706-bced-59ed2f685509,physical,balance,8.8,2026-01-12,winter,29c759ee-eeac-46c6-83a0-37d5631ebe36,
92bfc4c3-ea10-4f92-8b30-885b91fe3e8b,b833d3d4-34d8-4fac-bdb1-2b39e5f4cdd8,17fb546c-b32a-4706-bced-59ed2f685509,math,patterns,8.5,2025-08-03,fall,bf3a2007-f144-43ab-a25a-4651eaef229c,
9437fbf9-2fb4-494b-9b67-ce465ee4c130,36eb58c5-cbe6-4cee-97b1-41ce6a32f1f3,306d178f-4d5b-40b4-a083-a3215fb3e9c1,science,earth_science,4.3,2025-10-19,fall,65da26ea-c19f-4aae-96c8-95c0b04e4386,
992d94a5-d80a-4165-84ac-40462914c78f,44fddbb8-8de4-4619-a0cc-6d4c40c25326,c601c4b0-58b1-4eec-bebd-de7ae43a8812,physical,coordination,6.2,2025-07-20,spring,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,Shows creative problem-solving approaches.
1541fa2e-12e1-494e-80c9-eabe5f3f17f6,56059ad4-52e4-4cb0-82ed-9e6deeb3f2eb,9078187c-ce6d-4d92-bd37-a3c33035e95b,physical,balance,2.5,2024-11-14,fall,29c759ee-eeac-46c6-83a0-37d5631ebe36,Responded well to scaffolded instruction.
48a8d6f8-a0de-4d5f-8194-1cde0b4af92e,a24fed87-9cae-49db-acdc-bfd344d0ff7a,ac28c0a6-2045-4a86-80b1-61397c5f8e58,math,geometry,4.3,2026-02-18,winter,99e9db12-10ec-435f-889c-ae1281c73702,
f5f60651-54c3-47c7-a126-33d3af2edb27,b4a736c4-6f12-4e90-955d-b11f81932d62,e68b95f4-c722-4abb-946c-35c5dd99686d,physical,fine_motor,3.4,2025-03-11,winter,38ecf6ec-f4c7-4854-8b0e-cfdf58a4450c,
704a61de-ec6b-43e3-8875-521312e1b71e,d31b855b-09ee-4749-aa65-c85cc9c4ecd3,981ed76c-3010-4f48-9d56-1777150bfeed,literacy,vocabulary,3.5,2025-07-23,spring,533a962b-4003-4f4b-afda-ac164c931447,Demonstrated improvement from the previous period.
6f012608-8927-4b6b-9b2e-92cbf63977dc,390625b6-072b-4d53-b30b-60a597cf9ca1,3a7046ca-6111-4b29-ac27-70ef77e8ba3f,math,patterns,4.2,2025-08-27,fall,76ac4272-4761-48f1-9eae-079ac71cfd84,
6483d432-76dc-4043-8e2b-39aa419f1a75,fd114b96-78a2-4c11-abea-2070dae4dd01,aad1d70d-b69d-407c-9041-524d7a38d539,math,geometry,8.3,2025-04-07,spring,33425051-1f12-4299-aaa4-657419ca8ee5,
5112d716-1e7c-4856-b392-3394955638d8,1c158693-6336-4f5d-879f-295f4a1e0dc2,16a04692-8043-43d9-86a0-b01e0b5686bf,math,counting,8.4,2026-01-18,winter,cb8e3839-5409-41d1-90cc-0dd6d0eab990,
31463222-0264-450d-9fa8-56cd2475c3a7,b86d1d65-cb10-4312-bbef-b06a47ff0d00,aad1d70d-b69d-407c-9041-524d7a38d539,social_emotional,relationships,7.0,2025-07-05,spring,473741e3-f6d9-4975-83f8-ae077c558b57,Shows enthusiasm for hands-on learning activities.
1969b57d-fd79-44f3-a913-285ac3b48cb5,3a91dae5-c0a7-42c3-a392-e42d60c88cc6,eead2535-5598-4a88-af8f-fd79402dbc85,math,measurement,3.1,2025-09-13,fall,b3a2b6c0-13be-4135-a9b3-4ee718339869,Student showed strong engagement during the assessment.
f354882f-87d7-488d-a97e-e1e87e8bda7e,91d5dc63-424f-4e05-8446-ff1c398af6bd,37401cbf-f6ea-4af2-ad0c-5b207f5113fc,physical,coordination,3.6,2024-08-11,fall,a701feff-dbd0-4bfd-898c-8730528912a3,
5156f7f9-1427-41e9-a408-22b80d7b0f07,fc54e082-b455-409c-b5ed-de95915f9c69,21c05024-8145-4d39-94e0-f03aa98ef490,math,operations,6.1,2025-11-25,fall,40e5fbd3-df9d-46ec-bf7b-5e86d16a2bcd,
5c4ccb7a-5635-4fe5-a0a9-89f3768da298,5f67c612-16f6-422d-aedc-1a4705c24740,4c255341-a1ee-499b-b5ff-1268d842af8c,math,patterns,2.8,2024-08-14,fall,bf3a2007-f144-43ab-a25a-4651eaef229c,
892f053e-812b-4ee4-a58c-fbfe7418f635,250ece37-f7a6-45ee-a592-6019d2d351a9,37cacb93-dee2-4fa9-9176-ed9f5ced0a95,physical,fine_motor,2.2,2025-01-19,winter,38ecf6ec-f4c7-4854-8b0e-cfdf58a4450c,
1046d550-6032-41d5-9c93-8fe4f1101a20,ba9183cd-2c20-4c7a-bb11-96bf9c7f80dc,df708ecb-eb55-4386-b4cb-d71bd1d6c020,physical,coordination,7.8,2025-12-27,fall,a701feff-dbd0-4bfd-898c-8730528912a3,Demonstrated improvement from the previous period.
c7d14e55-79c0-4fc0-b4bb-61d61f7e4eaa,a09f65cd-96f1-4e85-be9d-8ce18f077b81,795546b3-7764-4fa0-90be-245106c0e2e5,science,physical_science,5.7,2024-10-03,fall,39de4e1c-1c5a-4428-a2d0-84b2cc5050c0,Student showed strong engagement during the assessment.
4fbfd5e6-193a-4700-ba56-4d4b34be9bce,36e372c6-ed86-4fec-a726-f033b2d58de6,e1db07c0-09d2-40b8-a7a8-fca457abb4fa,social_emotional,empathy,6.1,2025-04-08,spring,8fbb8aa3-0848-4214-a045-cc9d3321181c,Excellent progress in peer collaboration activities.
fb44aa7c-b112-43e3-8c4f-c3598771a271,a391b90d-f125-4a05-9858-1239336a840a,ee8fd0d5-3a3f-4060-99f1-1ae2d984d542,physical,gross_motor,6.1,2025-12-15,fall,0607b5c6-6ca5-42a4-bb28-0cdfae756438,Shows creative problem-solving approaches.
364084d9-99a1-49e3-b447-f451f5ca8ca5,7d9f2333-70a1-4d7c-b1f7-a3414b82cd2e,d2050269-15a0-4532-b71b-629fb9de5aa6,literacy,phonics,3.1,2025-10-25,fall,ffc87ac2-9fa6-4cf7-8a40-601f55ab1db4,
2799c14c-5bc1-4672-8ed8-61848aac9b33,76eaffdb-5f55-4fb3-bd32-527f412b1620,0f112e5e-e576-42f3-b3ab-3ea19bac6e62,math,patterns,5.7,2026-02-15,winter,bf3a2007-f144-43ab-a25a-4651eaef229c,
527fc7fa-1f70-4b7b-b3c8-0a6134df034f,558592d5-6090-4f0b-82a4-afc99ab940fb,9de09954-59ac-4458-a471-ce3404978bbc,literacy,writing,5.3,2025-07-26,spring,469d52b0-c02b-4bc1-9bb6-c856c4179d1b,Shows creative problem-solving approaches.
14948c16-b522-4f00-a6d6-2f20fca8d2a9,844ee475-5431-44d2-a901-a5de117679e2,306d178f-4d5b-40b4-a083-a3215fb3e9c1,literacy,comprehension,6.0,2026-03-07,winter,1e80ae4a-463a-4964-b2b6-fc7f29864e28,Demonstrates age-appropriate skill development.
d36c8de6-cfa1-4d61-8712-0cf227057b2d,a822d3ec-416e-448c-beb5-09a2d35c4784,ee8fd0d5-3a3f-4060-99f1-1ae2d984d542,physical,coordination,4.2,2025-02-07,winter,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
52628b1a-3e72-4b31-8392-11c3def6f8d7,7cae6656-f055-454c-a61f-bd7bca54f5b6,c0b3f642-46c1-432b-bc95-c3bbdc470d4e,physical,coordination,5.5,2026-03-08,winter,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
1bf76288-bcfe-4f3c-b7c3-323aa7eceb79,447b5f3c-92a1-4c2c-a22b-528113beb846,4221b94e-10f4-4aa4-b624-7c4c39d67c60,math,counting,6.1,2025-11-02,fall,d574fc6d-c7f5-4c1f-8db2-8d51b86cbee5,Responded well to scaffolded instruction.
2b8b473d-f855-4f77-abf3-c382994df6b8,a822d3ec-416e-448c-beb5-09a2d35c4784,37401cbf-f6ea-4af2-ad0c-5b207f5113fc,math,counting,8.2,2025-04-02,spring,d574fc6d-c7f5-4c1f-8db2-8d51b86cbee5,Consistent performance across multiple attempts.
fd7aaf5d-07bd-4121-a8c6-50e94affbe69,19066c8a-ad1d-4467-b969-25534a322d10,cd2c6394-0545-4ce4-8027-6b011d2f73c5,physical,coordination,7.3,2025-03-11,winter,a701feff-dbd0-4bfd-898c-8730528912a3,
64cdc58a-257d-4b2e-a58d-50609c286538,c010d2aa-5969-4f2c-b683-7a973fd19962,f70d0d76-ce74-4d05-8ce8-427d95212437,physical,coordination,4.0,2025-04-24,spring,a701feff-dbd0-4bfd-898c-8730528912a3,
2f5633d8-9248-4324-8650-2d6553e00fe5,f60fbd57-7cf7-47f9-ad66-f7175d15d098,1eb14247-0f79-43bb-9454-51b43d262d78,math,measurement,3.6,2024-08-27,fall,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
0fcad3c2-833c-4717-bc17-cdad310f667b,685ce56a-6db1-4a9f-992a-5f744bf1cac2,795546b3-7764-4fa0-90be-245106c0e2e5,math,counting,8.6,2026-01-10,winter,4b314d63-2602-4f80-b7c3-66018fc4b021,
65edf0c2-d8e0-4351-9f03-dfc9a1837be1,2ac67b32-892e-4b73-bcea-402453f43ed7,1b34eb3c-a21a-4153-abdb-5627de04fd17,social_emotional,conflict_resolution,6.7,2025-12-14,fall,ab022529-db87-4c52-ad13-93f25a6a46b5,
0a7c7920-37be-41b9-9937-e06d62869182,b5c20194-9e40-444a-baa0-2779734eb61d,82e343e1-2ee6-40d8-a3da-0e3548edb44a,math,counting,4.7,2025-01-04,winter,d574fc6d-c7f5-4c1f-8db2-8d51b86cbee5,Excellent progress in peer collaboration activities.
4e3007db-171c-4a41-90e3-be15b8f1e591,bea847d3-469a-4385-81a8-e7e785364046,9078187c-ce6d-4d92-bd37-a3c33035e95b,literacy,comprehension,4.3,2025-06-17,spring,9b80d9f5-d273-4104-86a1-cf55a50b17ba,Consistent performance across multiple attempts.
e962a6c9-b761-4804-b47b-93d692b32766,192b9a45-7586-4cc9-a788-3b702a0565cd,fed1249c-f9be-423e-a3b6-f5708a19ce5b,literacy,vocabulary,1.7,2025-05-03,spring,b8115fa8-6830-4567-91e4-4d9f543825cf,Responded well to scaffolded instruction.
9350c9e1-1c35-4460-999b-ed6ea5698b27,38f2e5f0-56e8-4abe-a602-64825e2e072f,8a217ee3-1294-49a6-93b9-5d8de7d703e3,physical,gross_motor,7.5,2025-08-30,fall,0607b5c6-6ca5-42a4-bb28-0cdfae756438,
b4d6e239-5267-4860-87d5-3c25eb24a597,01baa7e6-7629-4815-a031-81d19cddb38b,97636e16-3e00-4268-9b6d-23ccc714448e,science,inquiry,8.5,2025-07-29,spring,59cc7ce2-c500-46c9-a148-6e609f0605b0,
0d668337-7e59-47e2-ae3f-14930c33d9d2,18e58db5-f3b6-4159-b120-e64e7f221dee,37cacb93-dee2-4fa9-9176-ed9f5ced0a95,literacy,comprehension,8.2,2025-12-12,fall,9b80d9f5-d273-4104-86a1-cf55a50b17ba,Student showed strong engagement during the assessment.
d17e76cd-7d25-44ad-9080-1895956faec6,491235f7-d065-45d9-91e5-6b5dcf4e8bb9,547b71a6-e434-4647-adeb-ee533ac2fa35,math,geometry,6.4,2026-01-28,winter,99e9db12-10ec-435f-889c-ae1281c73702,
5706eeb4-9524-461c-a177-193439ae9a7a,2b5595ce-4e64-4b0a-9c73-a6a1e4d35d9a,32c9da60-cd8e-4d8c-9bd2-bd98b070c2c7,physical,balance,6.7,2025-12-30,fall,357fea58-e817-4e07-90c5-4563775f3cb0,
89a083cf-1b74-4a38-acbf-7b9e4608b7cc,c9e7527b-7e74-4657-9ee1-5579b1a2ab8c,3308d9ff-4743-49f3-beb6-1721fb86a0e0,science,life_science,3.2,2025-02-03,winter,19a2c651-fd69-44ae-b3ef-70df265b6e6e,
e9b484a5-11fe-48b2-a071-0e9e8a4fa802,0437cc14-9912-447b-8100-5288ff694ac5,3308d9ff-4743-49f3-beb6-1721fb86a0e0,physical,balance,2.9,2026-02-03,winter,e6a1c0f2-4077-4878-8d89-8afdd26bd104,Excellent progress in peer collaboration activities.
ea421a3f-8454-4150-81bc-5601ebe71e07,d215cf44-91ab-4cb6-b2ea-9dd07b45e0ff,6260106f-3e34-42fe-8756-fd86f834405b,literacy,vocabulary,5.6,2025-05-12,spring,533a962b-4003-4f4b-afda-ac164c931447,Demonstrates age-appropriate skill development.
735f3139-89ae-42bb-9d1c-25db6a319be7,5df02f52-b02b-4fb8-9a45-fc8f7ffe8ada,d7075a5a-3849-4bd2-8434-9333d78498b3,physical,fine_motor,6.2,2024-08-19,fall,38ecf6ec-f4c7-4854-8b0e-cfdf58a4450c,
b423f527-5182-4c74-9fe1-91279ea7245d,54be013a-5848-4649-b486-d1a94758d947,7fe73a07-3e4e-48cf-ac38-74c945b55cbe,science,physical_science,8.8,2025-12-10,fall,b6f9cf6e-5e54-4184-9987-5827ce36b0e3,Shows enthusiasm for hands-on learning activities.
66f855fd-acd8-4cc3-b5da-ddd318966392,9c60cd20-99eb-4748-bc2b-407abf04e5ab,1ec1959d-beee-4061-9124-e3257153d563,social_emotional,cooperation,8.0,2026-02-21,winter,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,Student showed strong engagement during the assessment.
47c41978-bcd9-4d45-9147-608f34ae79a1,0bdce83d-f2c5-4655-8076-e8b9d96c7fcd,1708bed3-67be-49f1-a416-d3a122818764,physical,balance,5.0,2024-07-10,spring,29c759ee-eeac-46c6-83a0-37d5631ebe36,
f00b45a5-1cde-4568-bb09-ceeeed340da7,24ca40eb-b521-4156-bcb1-e20e4d3ce365,4221b94e-10f4-4aa4-b624-7c4c39d67c60,social_emotional,self_regulation,2.9,2024-09-06,fall,f884af6e-be40-4ced-bd46-3702ef44fd7c,Needs additional support with foundational concepts.
17962c9a-8463-48a3-9d05-df21be4685c2,cb3a8e60-f24f-447e-a3a3-e51647f84047,a3fef154-d9b1-47b7-8667-fa9511cd663e,science,observation,7.5,2024-12-07,fall,f3e9252c-0453-4bb8-9831-d4d000ce39ed,
eb119f5c-6512-452b-951e-35b810447b09,8cd14c0a-2b2b-46b3-9e6b-573fc0a091a1,55ef8cf8-d989-4aa3-8787-4aa9dd49e991,social_emotional,empathy,3.3,2024-06-10,spring,4e7cabcf-40f5-4101-8437-97497fc0908e,Making steady progress toward learning objectives.
05e0beda-a03f-46f9-bc95-9d650ae13c50,6cd86ab6-e0a8-4621-a420-719cc96ff3aa,cb916474-8f4a-43a9-a28e-685536b628ee,physical,gross_motor,1.4,2025-08-12,fall,0607b5c6-6ca5-42a4-bb28-0cdfae756438,Making steady progress toward learning objectives.
485bf697-d1b0-4dba-a729-31204459811f,a34d934f-6321-4a11-a668-62c5ac59cce2,7fe345ea-303f-4062-aa36-1d7f09dcc214,math,operations,1.3,2024-10-11,fall,40e5fbd3-df9d-46ec-bf7b-5e86d16a2bcd,Shows enthusiasm for hands-on learning activities.
a9a4b225-10c6-4c4a-93a8-9b6923bad9b9,019b4271-aee8-4a69-9074-1ff810e14e7d,5722fea8-9475-46ba-b07b-c05bdd10236a,physical,health,1.8,2024-12-09,fall,6523e009-4eb3-43c5-a151-39e107b5afec,
5169f7c8-701d-4c15-bc45-86aeecf393a0,65f62ba1-a244-49be-ad3e-4d6d7fd0a2fa,742de1f3-e668-4fb2-8f3f-d155d2c1a5ed,math,geometry,8.2,2025-05-16,spring,711fad44-72d5-42e2-8ff7-6f3c0782f293,
c955fa3a-0373-4ceb-b5d9-ce2fad87ad77,68ac5a56-c555-491a-ba7c-ac4e8a1437d2,4221b94e-10f4-4aa4-b624-7c4c39d67c60,physical,balance,6.5,2024-04-08,spring,e6a1c0f2-4077-4878-8d89-8afdd26bd104,
aa098722-7696-477c-83ce-93e1e2f72554,546d1034-6169-45a5-b082-bab5eb14a43c,fde39350-6fdd-408b-973b-1a8c669e5553,science,inquiry,8.6,2024-06-23,spring,744566c8-bbf5-4ed3-b3cc-356d86b3bc13,
74bedb0f-3d83-4f85-b951-9c447c291ca9,eab0a5d2-eb48-49b3-a2ca-34b88fb9d1af,991d5ed0-ea24-469c-9465-c1a9473ae61f,math,geometry,8.5,2024-09-28,fall,881bcec1-cd7f-4d5e-b488-48ec65338dbc,
e99693f2-491c-42d3-95ba-a2856bbf03dd,4eaeeba3-574e-4292-a5ef-182f2ce776b8,6f9ff307-a3ec-4059-bc2b-e475fc7aa14d,literacy,comprehension,7.3,2024-11-12,fall,9b80d9f5-d273-4104-86a1-cf55a50b17ba,
9b5958a5-cb8a-41b2-a23a-315b8870ee24,8aa97a89-e8fd-4960-9317-12f9a9540c37,e229f3fc-f290-4dbc-89c8-253404eeb65c,science,earth_science,3.5,2024-06-16,spring,65da26ea-c19f-4aae-96c8-95c0b04e4386,
cab89ed0-39f8-4a8e-bf56-1ab964f17dd5,df0f6acd-488b-4280-826f-281630e03536,e4806767-531e-4df5-8ff8-6c0e404aad96,social_emotional,relationships,1.9,2024-07-30,spring,0431bbfe-ea38-48ce-876c-13e9bb800751,
c24d4fe6-3145-418b-85a6-40d70f12d662,9f70083f-4660-4883-b44c-e915441be7b1,c3de8f36-741e-4a47-8a0a-752112ecf9f1,science,physical_science,4.6,2025-10-20,fall,678b9963-3102-4d7f-96b7-1d0e7fe7a45d,Needs additional support with foundational concepts.
8ea18d7f-cbdb-4f01-bade-26c0d52656c1,34170f7f-e8e9-4c9d-9165-9cbb8cf4c956,fa62cd11-2df7-42f3-be68-9908454ba0f6,physical,gross_motor,1.4,2024-12-19,fall,6829b629-8c16-43b0-8664-eb03b171e12b,
b1f11bbc-4743-41c7-b9d4-8776b5a6d2f2,393a4053-cb9f-4314-b470-3e03f0d5934e,1b44ec60-af07-4f18-9f9b-0f01cdda1cca,physical,fine_motor,1.1,2025-09-17,fall,04efdc1a-cc5b-4376-bbda-9ff44ff1b8e9,
b375139e-3658-474d-88e7-3a03359d6027,2b3b14c0-d5ae-4259-ab69-fc291b90815e,785ca6d4-d50e-44fc-9ccb-7a9e9a03befa,physical,fine_motor,6.7,2026-01-05,winter,761e0d58-f2a4-4367-99de-36b361522240,
de07061b-da53-457b-bb28-ac53e5aac9c2,40ccd04b-6f9f-4e97-b551-98e2579f4226,c46ba181-f49a-4e55-915d-c9da74e26e9b,physical,gross_motor,4.0,2024-07-27,spring,0607b5c6-6ca5-42a4-bb28-0cdfae756438,
7840d77a-6310-475b-ac15-671ff172f10c,30ee564c-dbe1-4018-bbb3-a31c5115a78f,35abe7ef-56ab-4de4-a888-fa524c914b7a,literacy,vocabulary,2.7,2026-03-31,winter,b8115fa8-6830-4567-91e4-4d9f543825cf,Demonstrated improvement from the previous period.
8887ed1d-44b8-476d-bc9a-642101b96ca3,625635ea-e7ea-478f-93d7-6fb4620667c0,4e6e7c70-2be9-437a-b726-64b6909fcadf,literacy,phonics,6.9,2026-03-03,winter,ffc87ac2-9fa6-4cf7-8a40-601f55ab1db4,
df9914dd-35cf-45ad-bf31-35dfd97b240a,0056b250-2bbb-4c24-8482-761afd3467f8,3b35cadb-f6cc-4e23-a506-f81af8078b60,literacy,phonics,3.9,2024-09-14,fall,2a9a0123-834b-47c9-8459-b8fc0c200c41,
0c6eaef3-8353-4b32-8bb8-f80131269ea9,07f2a015-146b-4c1b-bd32-b26e3d791233,1e845cb6-b106-42cc-812b-1e207f3fd108,social_emotional,cooperation,1.9,2024-11-14,fall,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,
9d19d2fd-c8a8-40ca-8087-30a85acd9c27,c612d1ea-e9fa-413e-9cf0-2ea7646680c0,474287b5-f5dc-4c9e-a459-91e41ef833fc,physical,fine_motor,2.3,2025-01-25,winter,04efdc1a-cc5b-4376-bbda-9ff44ff1b8e9,
da95d674-ed8b-4cce-bc4f-ccfc3d5963af,18af6c1a-b2c0-4472-a696-f7da4cb14506,a782458d-fa24-462e-a61b-140fa8994427,literacy,phonics,6.4,2025-08-21,fall,2a9a0123-834b-47c9-8459-b8fc0c200c41,Demonstrated improvement from the previous period.
1cb403c5-b699-4f5d-8a6c-ab3e8595a5c2,2a5e48ac-c5a5-44be-811e-2d04354edf44,d75f345a-a69d-4669-a17b-587e2a94f853,physical,fine_motor,1.9,2024-07-25,spring,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
1ac93734-4269-45c2-909f-7be1df0febb2,8b2cd0d7-f7bc-45ce-b355-acd1cb60a9bf,c9a63b78-381e-4093-87e7-48eb245a13fc,physical,gross_motor,6.9,2025-05-29,spring,3dc92bc9-0897-46a3-8581-f63d0206fb62,
d2550336-cdc0-4d1e-8df5-6d0fd8d95a70,52112265-43cc-4f7a-8a1b-13613c081388,e76e09cb-b027-4d09-adcd-913e0f7ad373,math,geometry,3.7,2024-07-10,spring,711fad44-72d5-42e2-8ff7-6f3c0782f293,
abd8d7d9-272f-4d27-8c22-ae4948b828ab,ef1eb573-fd81-48c2-8e70-219fd198a18a,a8296b70-3c7b-49f5-99d2-cb5fceb5e30d,physical,gross_motor,4.5,2025-06-19,spring,0607b5c6-6ca5-42a4-bb28-0cdfae756438,
b2a4913c-2795-4f54-8de0-7cfe410d1479,8072aa84-bd06-4e25-95e8-fad1efa64d5f,5f2c2168-0ac2-4f5e-a0af-c9f991e56c22,math,counting,5.6,2025-12-23,fall,cb8e3839-5409-41d1-90cc-0dd6d0eab990,Consistent performance across multiple attempts.
88fdf384-3c49-44cc-be7a-d9747a3dd517,0267306b-e2b6-4831-9c8b-59337ed26951,b337a6f7-bf45-4404-842f-e66df291c57f,physical,health,8.6,2025-01-17,winter,6523e009-4eb3-43c5-a151-39e107b5afec,Excellent progress in peer collaboration activities.
cb223516-97d3-427e-9386-4c634a25dbc2,030924f0-5925-4a77-bf32-c439de19f148,c0b3f642-46c1-432b-bc95-c3bbdc470d4e,science,inquiry,7.2,2025-01-15,winter,59cc7ce2-c500-46c9-a148-6e609f0605b0,Consistent performance across multiple attempts.
a54baa31-6d5e-4248-8745-4828f1d6fcd0,c7437860-60fd-445e-a454-d4ac8dc5fafa,d75f345a-a69d-4669-a17b-587e2a94f853,math,patterns,1.0,2025-02-24,winter,1d837849-9464-4147-b6b3-9b6369f7fbc0,Consistent performance across multiple attempts.
0b8d57a1-5e6c-4a03-b667-0356327e2f96,b0043469-0d4d-4f24-8769-b203bf218aef,38b66615-d638-457b-baab-50e77902db69,math,measurement,8.4,2025-05-30,spring,618223cf-6e0f-48ff-aabd-fb039e975503,
0800bb7d-24d1-4f79-858b-8941898a00f3,388503d4-b053-4599-aeba-0a0557c1c292,bd3ceeb9-1743-4c5d-a28c-f5d26cc8de26,physical,fine_motor,4.5,2024-12-15,fall,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
0bb07cc4-a6c8-4f53-a8af-98e2d20b9fab,8290ebf7-950a-4ae4-9114-e7d1dc009a8e,1b44ec60-af07-4f18-9f9b-0f01cdda1cca,science,physical_science,6.2,2025-10-27,fall,da71ab3a-c386-47df-aea6-0a59b29c0499,Student showed strong engagement during the assessment.
1835f0d2-14dc-485a-a706-2153fa370bed,55e8e82f-4997-4ba5-83d6-62bdf254177e,3b35cadb-f6cc-4e23-a506-f81af8078b60,math,operations,6.3,2025-01-07,winter,b299790f-9f9c-4cf3-82b8-9be6aa3ef89f,
9e10b9fd-7350-4622-a9f3-2f5deac3e994,39ca4be6-a842-445a-8c5d-3c24b8e1fdfd,affe5f86-cc71-4931-bdd7-bcadd590b826,literacy,phonics,3.6,2025-02-26,winter,6511ea23-c73a-43b3-8a49-07076d086d8d,
0317cea8-e0d8-4105-b47b-7186c1552d55,25b3930f-5d41-4231-9197-864f65354e11,bd3ceeb9-1743-4c5d-a28c-f5d26cc8de26,literacy,vocabulary,2.3,2025-06-29,spring,5810d9f2-29cc-4db9-853f-43977e2559de,
53a361d5-3152-4c3c-8850-8c8c6b688a5f,2b382b6e-2dc4-429a-9f95-03a4f909a528,03a3ca70-6b54-4a03-9e2e-4b13d4857f2d,physical,fine_motor,5.4,2024-08-21,fall,04efdc1a-cc5b-4376-bbda-9ff44ff1b8e9,
4f643e89-ad4b-4814-b6e6-ec3e124fc65e,1fb102d4-8625-4e37-af3c-2873f300d74a,ce269be6-1e00-4625-81f9-69b15946c55a,physical,gross_motor,2.0,2024-11-30,fall,c846eeaa-7055-464a-9165-13a4b7813c7d,
